Time,SoC
1.72913e+09,-66.7538
1.72913e+09,-71.5077
1.72913e+09,72.1231
1.72913e+09,157.185
1.72915e+09,41.1538
1.72918e+09,16.9692
1.72918e+09,40.8769
1.72918e+09,23.7538
1.72918e+09,13.7385
1.72918e+09,23.7077
1.72918e+09,41.9846
1.72918e+09,38.2923
1.72918e+09,19.1846
1.72918e+09,16.9231
1.72919e+09,35.4769
1.72919e+09,41.2462
1.72919e+09,29.2462
1.72919e+09,45.3077
1.72919e+09,10.6923
1.72919e+09,24.2615
1.72919e+09,25.6462
1.72919e+09,35.5231
1.72919e+09,37.9231
1.72919e+09,51.7231
1.72919e+09,44.2
1.72919e+09,13.3692
1.72919e+09,13.8769
1.72919e+09,13.6
1.72919e+09,42.4923
1.7292e+09,14.9846
1.7292e+09,41.3385
1.7292e+09,43.6
1.7292e+09,39.3077
1.7292e+09,87.0769
1.7292e+09,22.4615
1.7292e+09,44.2462
1.7292e+09,51.2154
1.7292e+09,52.9231
1.72921e+09,49.6923
1.72921e+09,49.0923
1.72921e+09,36.0308
1.72921e+09,32.1077
1.72921e+09,25.3231
1.72921e+09,53.6615
1.72921e+09,66.0769
1.72921e+09,76.9692
1.72921e+09,58.2308
1.72921e+09,27.3077
1.72921e+09,26.9846
1.72922e+09,37.7846
1.72922e+09,73.2308
1.72922e+09,55.5077
1.72922e+09,50.9385
1.72922e+09,42.0308
1.72922e+09,-19.3538
1.72922e+09,-26.7846
1.72922e+09,-31.3077
1.72922e+09,-33.9846
1.72922e+09,-35.8769
1.72922e+09,-37.6308
1.72922e+09,-39.1538
1.72922e+09,-40.7231
1.72922e+09,-41.9231
1.72922e+09,-43.4462
1.72922e+09,-44.7385
1.72922e+09,-45.4769
1.72922e+09,-46.3538
1.72922e+09,-46.5385
1.72922e+09,-46.8154
1.72922e+09,-46.7692
1.72922e+09,-46.6769
1.72922e+09,-46.4923
1.72922e+09,-46.4923
1.72922e+09,-46.7231
1.72922e+09,-47
1.72922e+09,-47.3231
1.72922e+09,-47.6
1.72922e+09,-48.2923
1.72922e+09,-48.7538
1.72922e+09,-48.9385
1.72922e+09,-49.9077
1.72922e+09,-50.2769
1.72922e+09,-51.1077
1.72922e+09,-51.9846
1.72922e+09,-52.4923
1.72922e+09,-52.7692
1.72922e+09,-53.6923
1.72922e+09,-54.7077
1.72922e+09,-55.8615
1.72922e+09,-56.3692
1.72922e+09,-57.6615
1.72922e+09,-59
1.72923e+09,-60.5231
1.72923e+09,-62.6462
1.72923e+09,-65.4615
1.72923e+09,-70.4462
1.72923e+09,72.0769
1.72923e+09,134.2
1.72925e+09,28.1385
1.72927e+09,-4.44615
1.72927e+09,36.2615
1.72927e+09,31.9231
1.72927e+09,16.1846
1.72927e+09,15.0308
1.72927e+09,24.7692
1.72927e+09,11.6615
1.72927e+09,35.0154
1.72927e+09,48.2154
1.72927e+09,37.5538
1.72927e+09,28.2308
1.72927e+09,47.8
1.72928e+09,12.0769
1.72928e+09,45.4
1.72928e+09,46.9231
1.72928e+09,37.3692
1.72928e+09,60.2615
1.72928e+09,15.9077
1.72928e+09,28.5538
1.72928e+09,19.6
1.72928e+09,23.8462
1.72928e+09,54.4462
1.72929e+09,35.0154
1.72929e+09,36.7692
1.72929e+09,44.3385
1.72929e+09,79.1385
1.72929e+09,67.4615
1.72929e+09,57.9077
1.72929e+09,58.8769
1.7293e+09,37.5538
1.7293e+09,37.8769
1.7293e+09,59.8923
1.7293e+09,80.3385
1.7293e+09,75.9077
1.7293e+09,98.4769
1.7293e+09,61
1.7293e+09,67.0923
1.7293e+09,76.6
1.7293e+09,69.2615
1.7293e+09,51.6308
1.7293e+09,38.4769
1.7293e+09,47.9385
1.7293e+09,56.5231
1.7293e+09,66.8615
1.7293e+09,9.58462
1.7293e+09,-31.8615
1.7293e+09,-38
1.7293e+09,-41.0462
1.7293e+09,-43.2154
1.7293e+09,-45.5231
1.7293e+09,-47.5538
1.7293e+09,-49.7692
1.72931e+09,-52.0769
1.72931e+09,-54.1077
1.72931e+09,-55.3077
1.72931e+09,-56
1.72931e+09,-56
1.72931e+09,-56
1.72931e+09,-56
1.72931e+09,-56
1.72931e+09,-56.0923
1.72931e+09,-56.7846
1.72931e+09,-57.3385
1.72931e+09,-58.4462
1.72931e+09,-59.3231
1.72931e+09,-60.0615
1.72931e+09,-61.4462
1.72931e+09,-62.6462
1.72931e+09,-63.9385
1.72931e+09,-65.3692
1.72931e+09,-66.6615
1.72931e+09,-68.6923
1.72931e+09,-70.8615
1.72931e+09,-73.6308
1.72931e+09,-77.7385
1.72931e+09,199.185
1.72931e+09,185.154
1.72932e+09,40.3231
1.72938e+09,42.2615
1.72942e+09,96.0308
1.72944e+09,168.4
1.72944e+09,168.4
1.72944e+09,168.4
1.72944e+09,168.4
1.72944e+09,168.4
1.72944e+09,168.4
1.72944e+09,163.738
1.72945e+09,-8.78462
1.72945e+09,-36.2923
1.72945e+09,-27.9846
1.72945e+09,12.1692
1.72945e+09,6.49231
1.72945e+09,71.8923
1.72947e+09,43.4615
1.72947e+09,16.5538
1.72947e+09,32.8
1.72947e+09,21.1231
1.72947e+09,22.6462
1.72947e+09,49.6923
1.72947e+09,34.5538
1.72947e+09,21.6308
1.72947e+09,17.7538
1.72947e+09,13.9692
1.72948e+09,12.7692
1.72948e+09,17.0615
1.72948e+09,24.4
1.72948e+09,38.3385
1.72948e+09,22.4615
1.72948e+09,17.7077
1.72948e+09,19.1846
1.72948e+09,16.8308
1.72948e+09,17.4769
1.72948e+09,54.3538
1.72948e+09,73.9692
1.72948e+09,45.5385
1.72948e+09,51.9077
1.72948e+09,37.9231
1.72948e+09,36.6769
1.72948e+09,14.8923
1.72948e+09,13.1385
1.72948e+09,12.4462
1.72948e+09,12.3538
1.72948e+09,15.7692
1.72948e+09,5.2
1.72948e+09,8.01538
1.72948e+09,13.2769
1.72948e+09,15.7231
1.72948e+09,36.5846
1.72948e+09,67.8769
1.72948e+09,52.2769
1.72948e+09,31.2769
1.72948e+09,43.6462
1.72948e+09,33.0308
1.72948e+09,28.5077
1.72948e+09,45.7231
1.72948e+09,21.5846
1.72948e+09,27.9538
1.72948e+09,-31.6769
1.72948e+09,-44.2769
1.72948e+09,-48.1538
1.72948e+09,-50.3231
1.72948e+09,-51.6154
1.72948e+09,-52.3077
1.72948e+09,-53.0462
1.72948e+09,-53.4615
1.72948e+09,-53.6
1.72948e+09,-53.6462
1.72948e+09,-54.0615
1.72948e+09,-54.7077
1.72949e+09,-55.4462
1.72949e+09,-56.1385
1.72949e+09,-57.2
1.72949e+09,-58.4923
1.72949e+09,-59.6923
1.72949e+09,-61.0308
1.72949e+09,-62.7385
1.72949e+09,-64.5385
1.72949e+09,-67.0769
1.72949e+09,-70.6769
1.72949e+09,-6.8
1.72949e+09,201.769
1.7295e+09,104.292
1.72952e+09,-0.846154
1.72953e+09,34.2769
1.72953e+09,30.0769
1.72953e+09,12.4923
1.72953e+09,34.0923
1.72953e+09,22.3692
1.72953e+09,35.2923
1.72953e+09,57.5846
1.72953e+09,59.8
1.72953e+09,38.9385
1.72953e+09,22.7385
1.72953e+09,46.2308
1.72954e+09,25.3231
1.72954e+09,41.6615
1.72954e+09,51.8615
1.72954e+09,9.90769
1.72954e+09,42.1692
1.72954e+09,30.0769
1.72954e+09,45.8154
1.72954e+09,40.1846
1.72954e+09,44.5231
1.72955e+09,14.2
1.72955e+09,48.8154
1.72955e+09,32.6615
1.72955e+09,42.9538
1.72955e+09,17.8
1.72955e+09,27.8154
1.72955e+09,36.4462
1.72955e+09,30.7692
1.72955e+09,33.3538
1.72955e+09,43.8769
1.72955e+09,55.9231
1.72955e+09,28.2769
1.72955e+09,50.1538
1.72955e+09,77.4769
1.72955e+09,77.7538
1.72955e+09,67.9231
1.72955e+09,33.8615
1.72956e+09,18.6308
1.72956e+09,20.2
1.72956e+09,20.6154
1.72956e+09,63.5385
1.72956e+09,87.2154
1.72956e+09,63.3538
1.72956e+09,46.0462
1.72956e+09,56.9385
1.72956e+09,-18.8
1.72956e+09,-29.0923
1.72956e+09,-32.5077
1.72956e+09,-34.4
1.72956e+09,-35.8308
1.72956e+09,-37.2615
1.72956e+09,-38.1385
1.72956e+09,-39.4769
1.72956e+09,-40.6308
1.72956e+09,-41.6923
1.72956e+09,-42.7538
1.72956e+09,-43.2615
1.72956e+09,-44
1.72956e+09,-44.2769
1.72956e+09,-44.2308
1.72956e+09,-44.1385
1.72956e+09,-44.0462
1.72956e+09,-44.0462
1.72956e+09,-44.0462
1.72956e+09,-44.0923
1.72956e+09,-44.4154
1.72956e+09,-45.0154
1.72956e+09,-45.2
1.72956e+09,-45.5692
1.72956e+09,-46.2615
1.72956e+09,-46.6308
1.72956e+09,-47.3231
1.72956e+09,-47.6462
1.72956e+09,-48.0154
1.72956e+09,-48.6615
1.72956e+09,-48.8
1.72957e+09,-48.8
1.72957e+09,-49.3077
1.72957e+09,-50
1.72957e+09,-50.5077
1.72957e+09,-51.2
1.72957e+09,-51.9846
1.72957e+09,-52.4923
1.72957e+09,-53.4154
1.72957e+09,-54.2
1.72957e+09,-55.4462
1.72957e+09,-56.4615
1.72957e+09,-57.8923
1.72957e+09,-59.6462
1.72957e+09,-61.8154
1.72957e+09,-65.6923
1.72957e+09,-50.2308
1.72957e+09,189.815
1.72958e+09,43.2308
1.72961e+09,82.1385
1.72961e+09,35.5692
1.72961e+09,29.0615
1.72961e+09,26.2462
1.72961e+09,34.3231
1.72961e+09,37.2308
1.72961e+09,54.2615
1.72961e+09,71.8923
1.72962e+09,40.2308
1.72962e+09,25.3231
1.72962e+09,21.5385
1.72962e+09,26.4308
1.72962e+09,61.4154
1.72962e+09,23.2
1.72963e+09,46.2769
1.72963e+09,38.2462
1.72963e+09,29.0154
1.72963e+09,22.9692
1.72963e+09,20.1077
1.72963e+09,24.0769
1.72963e+09,15.3538
1.72963e+09,47.1077
1.72963e+09,44.0154
1.72963e+09,35.5231
1.72963e+09,70
1.72963e+09,67.9692
1.72963e+09,87.2615
1.72963e+09,36.6308
1.72963e+09,31.3231
1.72964e+09,12.1692
1.72964e+09,10.9231
1.72964e+09,13.3692
1.72964e+09,14.2462
1.72964e+09,14.8
1.72964e+09,23.3385
1.72964e+09,17.8462
1.72964e+09,20.7077
1.72964e+09,72.6769
1.72964e+09,88.7385
1.72964e+09,87.8154
1.72964e+09,54.8154
1.72964e+09,57.0769
1.72964e+09,47.3846
1.72964e+09,35.2462
1.72964e+09,70.8308
1.72964e+09,51.7231
1.72964e+09,26.3385
1.72964e+09,41.2923
1.72965e+09,38.6615
1.72965e+09,37.2308
1.72965e+09,42.6308
1.72965e+09,64.1846
1.72965e+09,65.5231
1.72965e+09,70.6923
1.72965e+09,83.0154
1.72965e+09,63.4
1.72965e+09,62.0615
1.72965e+09,66.9077
1.72965e+09,58.5538
1.72965e+09,-8.27692
1.72965e+09,-31.9077
1.72965e+09,-45.3385
1.72965e+09,-50.8308
1.72965e+09,-52.3077
1.72965e+09,-52.4
1.72965e+09,-52.2615
1.72965e+09,-51.9846
1.72965e+09,-51.6615
1.72965e+09,-51.6615
1.72965e+09,-51.7538
1.72965e+09,-52.0769
1.72965e+09,-52.4
1.72965e+09,-52.4462
1.72965e+09,-53.1385
1.72965e+09,-53.6
1.72965e+09,-54.1077
1.72965e+09,-54.8923
1.72965e+09,-55.8154
1.72965e+09,-56.0923
1.72965e+09,-56.8769
1.72965e+09,-57.4769
1.72965e+09,-58.1231
1.72965e+09,-58.7692
1.72965e+09,-59.4615
1.72965e+09,-60.0154
1.72965e+09,-61.1692
1.72966e+09,-62.2769
1.72966e+09,-63.1538
1.72966e+09,-64.1231
1.72966e+09,-65.6
1.72966e+09,-66.9846
1.72966e+09,-68.4615
1.72966e+09,-70.3538
1.72966e+09,-72.5231
1.72966e+09,-75.1538
1.72966e+09,-20.0462
1.72966e+09,211.738
1.72966e+09,206.477
1.72966e+09,110.846
1.72969e+09,62.4769
1.7297e+09,35.8462
1.7297e+09,22.0462
1.7297e+09,13.5538
1.7297e+09,14.8
1.7297e+09,29.9846
1.7297e+09,30.7231
1.7297e+09,47.8
1.7297e+09,47.3385
1.7297e+09,30.4923
1.7297e+09,22.0923
1.7297e+09,11.7538
1.7297e+09,14.0154
1.7297e+09,23.3846
1.72972e+09,48.0308
1.72972e+09,39.9538
1.72972e+09,38.5231
1.72972e+09,59.5692
1.72972e+09,39.4923
1.72973e+09,37.2308
1.72973e+09,42.2615
1.72973e+09,26.6154
1.72973e+09,36.9538
1.72973e+09,36.6308
1.72973e+09,60.9538
1.72974e+09,67.3231
1.72974e+09,65.0615
1.72974e+09,32.2923
1.72974e+09,17.2923
1.72974e+09,14.8923
1.72974e+09,14.1077
1.72974e+09,19.1846
1.72974e+09,23.7538
1.72974e+09,65.7538
1.72974e+09,66.4923
1.72974e+09,47.5231
1.72974e+09,43.8769
1.72974e+09,50.6615
1.72974e+09,-15.5692
1.72974e+09,-39.0615
1.72974e+09,-42.9846
1.72974e+09,-45.2923
1.72974e+09,-47.4615
1.72974e+09,-49.4
1.72974e+09,-51.5231
1.72974e+09,-53.6462
1.72974e+09,-55.1692
1.72974e+09,-56.1385
1.72974e+09,-56.2769
1.72974e+09,-56.1385
1.72974e+09,-56.2308
1.72974e+09,-56.6923
1.72974e+09,-57.4308
1.72974e+09,-58.4462
1.72974e+09,-59.6923
1.72974e+09,-61.4
1.72974e+09,-62.9231
1.72974e+09,-64.9538
1.72974e+09,-67.4462
1.72974e+09,-70.3538
1.72974e+09,-74.7846
1.72974e+09,118.231
1.72974e+09,177.862
1.72976e+09,39.8154
1.72978e+09,-20.0462
1.72978e+09,-24.3846
1.72978e+09,18.4923
1.72978e+09,36.4
1.72979e+09,23.8923
1.72979e+09,12.2615
1.72979e+09,13.2769
1.72979e+09,12.1692
1.72979e+09,12.0769
1.72979e+09,11.8462
1.72979e+09,11.8923
1.72979e+09,13.5538
1.72979e+09,26.1077
1.72979e+09,44.5692
1.72979e+09,44.2923
1.72979e+09,56.9846
1.72979e+09,38.8923
1.72979e+09,11.6154
1.72979e+09,20.8462
1.72979e+09,18.0308
1.72979e+09,31.0923
1.72979e+09,41.5231
1.72979e+09,37
1.72979e+09,42.8154
1.7298e+09,68.6154
1.7298e+09,11.1538
1.72981e+09,15.6308
1.72981e+09,18.1692
1.72981e+09,26.1538
1.72981e+09,49.6923
1.72981e+09,44.6154
1.72981e+09,27.9538
1.72981e+09,31.8769
1.72981e+09,39.7231
1.72981e+09,51.4462
1.72981e+09,46.0923
1.72981e+09,52.3692
1.72981e+09,82.8769
1.72981e+09,83.1077
1.72981e+09,64.7385
1.72981e+09,36.4923
1.72981e+09,19.9231
1.72981e+09,20.4769
1.72982e+09,38.0615
1.72982e+09,89.7538
1.72982e+09,84.7231
1.72982e+09,54.8615
1.72982e+09,36.5846
1.72982e+09,33.1692
1.72982e+09,-15.5692
1.72982e+09,-23
1.72982e+09,-26.9692
1.72982e+09,-29.1846
1.72982e+09,-30.9385
1.72982e+09,-32.6
1.72982e+09,-34.2615
1.72982e+09,-35.9231
1.72982e+09,-37.5385
1.72982e+09,-39.2923
1.72982e+09,-41.1846
1.72982e+09,-42.7538
1.72982e+09,-44.3231
1.72982e+09,-45.1538
1.72982e+09,-45.4308
1.72982e+09,-45.5231
1.72982e+09,-45.2923
1.72982e+09,-45.2
1.72982e+09,-45.2
1.72982e+09,-45.2
1.72982e+09,-45.2923
1.72982e+09,-45.5692
1.72982e+09,-46.2154
1.72982e+09,-46.4923
1.72982e+09,-47.1846
1.72982e+09,-47.8769
1.72982e+09,-48.4769
1.72982e+09,-48.7538
1.72982e+09,-49.2154
1.72982e+09,-49.9077
1.72982e+09,-50.4615
1.72982e+09,-51.1538
1.72982e+09,-51.7538
1.72982e+09,-52.4
1.72982e+09,-52.9538
1.72982e+09,-53.8308
1.72982e+09,-55.2154
1.72982e+09,-56.2769
1.72982e+09,-57.8
1.72982e+09,-59.5538
1.72983e+09,-62.1846
1.72983e+09,-66.2
1.72983e+09,-16.5385
1.72983e+09,158.754
1.72984e+09,38.8
1.72987e+09,-52.7231
1.72987e+09,-22.2615
1.72987e+09,-6.2
1.72987e+09,3.81538
1.72987e+09,9.30769
1.72987e+09,12.1692
1.72987e+09,12.3538
1.72987e+09,27.4
1.72987e+09,47.6615
1.72987e+09,16.0923
1.72987e+09,23.7077
1.72987e+09,14.4769
1.72987e+09,31.7385
1.72987e+09,52.3692
1.72988e+09,32.2
1.72988e+09,26.5231
1.72989e+09,47.2
1.72989e+09,18.5385
1.72989e+09,41.7538
1.72989e+09,38.2923
1.72989e+09,23.0615
1.72989e+09,51.9077
1.7299e+09,32.8
1.7299e+09,45.1231
1.7299e+09,1.41538
1.7299e+09,-22.5846
1.7299e+09,-38.1846
1.7299e+09,-46.2154
1.7299e+09,-48.1538
1.7299e+09,-48.0154
1.7299e+09,-47.8769
1.7299e+09,-48.4769
1.7299e+09,-49.2154
1.7299e+09,-51.2923
1.7299e+09,-53.2769
1.7299e+09,-56.5077
1.7299e+09,-62.1846
1.7299e+09,60.3538
1.7299e+09,96.8615
1.72993e+09,29.9385
1.72998e+09,68.2
1.73002e+09,77.4769
1.73004e+09,34.9692
1.73004e+09,30.3077
1.73004e+09,67.7846
1.73004e+09,74.6615
1.73004e+09,44.5692
1.73004e+09,45.8154
1.73004e+09,23.2462
1.73004e+09,22.7385
1.73005e+09,14.2462
1.73005e+09,52.5077
1.73005e+09,73.4615
1.73005e+09,35.3385
1.73005e+09,31.4615
1.73005e+09,66.8615
1.73005e+09,60.1231
1.73005e+09,47.2923
1.73005e+09,40.5538
1.73005e+09,26.2923
1.73005e+09,43.8769
1.73005e+09,40.1846
1.73006e+09,61.7846
1.73006e+09,38.2923
1.73006e+09,32.1077
1.73006e+09,51.9077
1.73006e+09,54.7692
1.73007e+09,28.6923
1.73007e+09,52
1.73007e+09,54.2154
1.73007e+09,56.2462
1.73007e+09,37.2308
1.73007e+09,19.6923
1.73007e+09,61.5538
1.73007e+09,59.9846
1.73007e+09,47.0154
1.73007e+09,39.6769
1.73007e+09,30.9538
1.73007e+09,32.2
1.73008e+09,53.1538
1.73008e+09,60.8154
1.73008e+09,76.6462
1.73008e+09,79.7846
1.73008e+09,92.4769
1.73008e+09,72.7231
1.73008e+09,59.5231
1.73008e+09,43.3692
1.73008e+09,21.2615
1.73008e+09,24.1231
1.73008e+09,25.7846
1.73008e+09,26.9846
1.73008e+09,41.5692
1.73008e+09,73.8308
1.73008e+09,114.908
1.73008e+09,91.6
1.73008e+09,72.3538
1.73008e+09,82.2769
1.73008e+09,76
1.73008e+09,49.4615
1.73008e+09,117.308
1.73008e+09,168.954
1.73008e+09,162.677
1.73008e+09,162.631
1.73008e+09,159.862
1.73008e+09,171.538
1.73008e+09,186.4
1.73009e+09,195.031
1.73009e+09,188.523
1.73009e+09,187.092
1.73009e+09,199.092
1.73009e+09,185.246
1.73009e+09,51.4923
1.73012e+09,73.9692
1.73013e+09,-5.46154
1.73013e+09,21.4462
1.73013e+09,28.3231
1.73013e+09,51.4462
1.73013e+09,8.98462
1.73013e+09,11.9385
1.73013e+09,12.4
1.73013e+09,12.5846
1.73013e+09,13
1.73013e+09,13.5077
1.73013e+09,13.6923
1.73013e+09,22.3692
1.73013e+09,40.4615
1.73013e+09,44.2
1.73013e+09,47.2923
1.73013e+09,32.1077
1.73013e+09,30.1692
1.73013e+09,38.8462
1.73013e+09,34.1846
1.73013e+09,33.2154
1.73013e+09,32.2923
1.73014e+09,22.1385
1.73014e+09,39.1692
1.73014e+09,38.0615
1.73014e+09,20.5692
1.73014e+09,39.6308
1.73014e+09,48.3077
1.73014e+09,16.1385
1.73014e+09,14.6154
1.73014e+09,12.8615
1.73014e+09,13.0462
1.73014e+09,13.1846
1.73014e+09,19.9692
1.73014e+09,13.7385
1.73014e+09,12.4923
1.73014e+09,13
1.73014e+09,13.2769
1.73014e+09,13.3231
1.73014e+09,13.4154
1.73014e+09,39.4462
1.73014e+09,9.58462
1.73014e+09,24.3077
1.73014e+09,30.7231
1.73014e+09,38.2462
1.73015e+09,26.4308
1.73015e+09,60.4923
1.73015e+09,19.9231
1.73015e+09,16.3692
1.73015e+09,47.8923
1.73015e+09,26.8
1.73015e+09,23.4769
1.73016e+09,52.1385
1.73016e+09,55
1.73016e+09,35.1077
1.73016e+09,40.8769
1.73016e+09,50.4769
1.73016e+09,87.9077
1.73016e+09,71.2462
1.73016e+09,94.0462
1.73016e+09,67.2308
1.73016e+09,46.8769
1.73016e+09,26.4308
1.73016e+09,35.5231
1.73016e+09,76.4154
1.73016e+09,80.7538
1.73016e+09,73.3692
1.73016e+09,64.2769
1.73016e+09,55.2308
1.73016e+09,23.8
1.73016e+09,-11.6923
1.73016e+09,-22.4462
1.73017e+09,-28.6769
1.73017e+09,-32.0923
1.73017e+09,-34.3077
1.73017e+09,-35.7846
1.73017e+09,-37.1692
1.73017e+09,-38.2308
1.73017e+09,-39.5692
1.73017e+09,-40.8154
1.73017e+09,-41.7385
1.73017e+09,-42.5692
1.73017e+09,-43.1231
1.73017e+09,-43.6308
1.73017e+09,-43.7231
1.73017e+09,-43.8154
1.73017e+09,-43.7231
1.73017e+09,-43.6769
1.73017e+09,-43.2154
1.73017e+09,-43.4462
1.73017e+09,-43.6769
1.73017e+09,-43.8615
1.73017e+09,-44
1.73017e+09,-44.2308
1.73017e+09,-45.0154
1.73017e+09,-45.2
1.73017e+09,-45.3846
1.73017e+09,-46.3077
1.73017e+09,-46.4
1.73017e+09,-46.8615
1.73017e+09,-47.5077
1.73017e+09,-47.6
1.73017e+09,-47.6462
1.73017e+09,-48.1077
1.73017e+09,-48.5231
1.73017e+09,-48.7538
1.73017e+09,-48.8
1.73017e+09,-48.9385
1.73017e+09,-49.7692
1.73017e+09,-50.0462
1.73017e+09,-51.0154
1.73017e+09,-51.2923
1.73017e+09,-51.9846
1.73017e+09,-52.4
1.73017e+09,-53
1.73017e+09,-53.6462
1.73017e+09,-54.4308
1.73017e+09,-55.2154
1.73017e+09,-56.0462
1.73017e+09,-57.0615
1.73017e+09,-58.3538
1.73018e+09,-59.7385
1.73018e+09,-61.2615
1.73018e+09,-63.4769
1.73018e+09,-67.4462
1.73018e+09,-39.9846
1.73018e+09,138.492
1.7302e+09,25.5077
1.73022e+09,-4.76923
1.73022e+09,7.55385
1.73022e+09,13.2769
1.73022e+09,38.5231
1.73022e+09,25.5077
1.73022e+09,16.9231
1.73022e+09,12.0769
1.73022e+09,12.4
1.73022e+09,24.6308
1.73022e+09,29.6154
1.73022e+09,26.9846
1.73022e+09,55.6923
1.73022e+09,41.6154
1.73022e+09,27.9077
1.73022e+09,22.8308
1.73022e+09,39.5385
1.73022e+09,9.81538
1.73023e+09,21.1692
1.73023e+09,43.2769
1.73023e+09,38.8923
1.73023e+09,35.5692
1.73023e+09,32.3385
1.73023e+09,26.3385
1.73023e+09,13
1.73023e+09,40.8769
1.73023e+09,50.7077
1.73023e+09,30.3077
1.73023e+09,17.4769
1.73023e+09,15.9538
1.73023e+09,46.6462
1.73024e+09,13.9692
1.73024e+09,16.6
1.73024e+09,17.8923
1.73024e+09,18.5846
1.73024e+09,19.1385
1.73024e+09,26.7077
1.73024e+09,43
1.73024e+09,53.8923
1.73024e+09,27.4462
1.73024e+09,28.9692
1.73024e+09,30.7692
1.73024e+09,22.7846
1.73024e+09,27.2615
1.73024e+09,61.7385
1.73024e+09,52.0462
1.73024e+09,48.4
1.73024e+09,35.0154
1.73024e+09,21.1692
1.73025e+09,39.6308
1.73025e+09,41.5231
1.73025e+09,49.4154
1.73025e+09,53.5692
1.73025e+09,77.0154
1.73025e+09,55.7846
1.73025e+09,39.2615
1.73025e+09,13.4154
1.73025e+09,15.3538
1.73025e+09,15.6769
1.73025e+09,30.4462
1.73025e+09,66.6308
1.73025e+09,94.9231
1.73025e+09,72.2615
1.73025e+09,66.4462
1.73025e+09,58.3231
1.73025e+09,15.3077
1.73025e+09,-10.5846
1.73025e+09,-20.2769
1.73025e+09,-26.0462
1.73025e+09,-29.7385
1.73025e+09,-32.1846
1.73025e+09,-34.0769
1.73025e+09,-36.1077
1.73025e+09,-37.6308
1.73025e+09,-38.9231
1.73025e+09,-40.2615
1.73025e+09,-41.5077
1.73025e+09,-42.4769
1.73025e+09,-42.9846
1.73025e+09,-43.7231
1.73025e+09,-43.8615
1.73025e+09,-43.9077
1.73025e+09,-43.8615
1.73026e+09,-43.5846
1.73026e+09,-43.6308
1.73026e+09,-43.7231
1.73026e+09,-43.6769
1.73026e+09,-44
1.73026e+09,-44.1385
1.73026e+09,-44.8769
1.73026e+09,-45.2
1.73026e+09,-45.3385
1.73026e+09,-45.5692
1.73026e+09,-46.3538
1.73026e+09,-46.5385
1.73026e+09,-47.1846
1.73026e+09,-47.5538
1.73026e+09,-47.6923
1.73026e+09,-48.0615
1.73026e+09,-48.5692
1.73026e+09,-48.8
1.73026e+09,-48.8
1.73026e+09,-49.2615
1.73026e+09,-49.9077
1.73026e+09,-50.2308
1.73026e+09,-51.1077
1.73026e+09,-51.4308
1.73026e+09,-52.3077
1.73026e+09,-52.5846
1.73026e+09,-53.3692
1.73026e+09,-54.2462
1.73026e+09,-55.1692
1.73026e+09,-55.8615
1.73026e+09,-56.9231
1.73026e+09,-58.2615
1.73026e+09,-59.5538
1.73026e+09,-61.5385
1.73026e+09,-64.1692
1.73026e+09,-69.0154
1.73026e+09,61.1385
1.73026e+09,151.046
1.73028e+09,50.3385
1.7303e+09,91.6923
1.7303e+09,-44.6923
1.7303e+09,-18.4769
1.7303e+09,-2.04615
1.7303e+09,20.2
1.7303e+09,44.4769
1.7303e+09,16.2308
1.7303e+09,13.2308
1.7303e+09,12.0769
1.7303e+09,16.6923
1.7303e+09,10.4154
1.7303e+09,11.6154
1.7303e+09,12.0308
1.7303e+09,11.4308
1.7303e+09,27.3077
1.7303e+09,59.7077
1.73031e+09,68.7538
1.73031e+09,44.3385
1.73031e+09,26.1077
1.73031e+09,15.9077
1.73031e+09,30.5385
1.73031e+09,39.2615
1.73031e+09,33.2615
1.73031e+09,32.7538
1.73031e+09,42.3538
1.73031e+09,11.8
1.73031e+09,15.7692
1.73031e+09,43.4154
